"","Abundance","Site_number","Family"
"536",0.0421455938697318,"178","Flavobacteriaceae"
"537",0.0420560747663551,"69","Moraxellaceae"
"538",0.0414507772020725,"172","Vibrionaceae"
"539",0.0412844036697248,"39","Rhodobacteraceae"
"540",0.0412371134020619,"201","Rhodobacteraceae"
"541",0.0407407407407407,"206","Moraxellaceae"
"542",0.0407239819004525,"40","Rhodobacteraceae"
"543",0.0407239819004525,"40","Rhodobacteraceae"
"544",0.0406976744186047,"62","Moraxellaceae"
"545",0.0406976744186047,"62","Flavobacteriaceae"
"546",0.0406976744186047,"62","Flavobacteriaceae"
"547",0.0406091370558376,"93","Moraxellaceae"
"548",0.0406091370558376,"93","Moraxellaceae"
"549",0.0405405405405405,"52","Rhodobacteraceae"
"550",0.0405405405405405,"52","Flavobacteriaceae"
"551",0.0404858299595142,"64","Vibrionaceae"
"552",0.0404858299595142,"64","Flavobacteriaceae"
"553",0.0404040404040404,"142","Rhodobacteraceae"
"554",0.0403225806451613,"84","Rhodobacteraceae"
"555",0.04,"OPU 2","Flavobacteriaceae"
"556",0.0394736842105263,"205","Flavobacteriaceae"
"557",0.0393700787401575,"91","Vibrionaceae"
"558",0.0393700787401575,"91","Cryomorphaceae"
"559",0.0391304347826087,"156","Flavobacteriaceae"
"560",0.0390070921985816,"180","Pseudomonadaceae"
"561",0.038961038961039,"149","Moraxellaceae"
"562",0.0387596899224806,"55","Flavobacteriaceae"
"563",0.0384615384615385,"160","Flavobacteriaceae"
"564",0.0384615384615385,"168","Rhodobacteraceae"
"565",0.0384615384615385,"160","Cryomorphaceae"
"566",0.0384615384615385,"160","Flavobacteriaceae"
"567",0.0383275261324042,"179","Rhodobacteraceae"
"568",0.0382513661202186,"147","Flavobacteriaceae"
"569",0.0380710659898477,"107","Flavobacteriaceae"
"570",0.0380228136882129,"129","Rhodobacteraceae"
"571",0.037914691943128,"130","Moraxellaceae"
"572",0.037914691943128,"130","Moraxellaceae"
"573",0.037914691943128,"130","Flavobacteriaceae"
"574",0.0377358490566038,"153","Rhodobacteraceae"
"575",0.0375586854460094,"155","Vibrionaceae"
"576",0.0375,"128","Rhodobacteraceae"
"577",0.0375,"128","Flavobacteriaceae"
"578",0.0367647058823529,"209","Moraxellaceae"
"579",0.036697247706422,"39","Rhodobacteraceae"
"580",0.036697247706422,"39","Flavobacteriaceae"
"581",0.0364741641337386,"87","Flavobacteriaceae"
"582",0.0364372469635627,"64","Rhodobacteraceae"
"583",0.0363636363636364,"OPU 2","Rhodobacteraceae"
"584",0.0361990950226244,"140","Moraxellaceae"
"585",0.0361990950226244,"40","Flavobacteriaceae"
"586",0.036144578313253,"50","Moraxellaceae"
"587",0.036036036036036,"126","Flavobacteriaceae"
"588",0.036,"131","Flavobacteriaceae"
"589",0.0359712230215827,"38","Flavobacteriaceae"
"590",0.0358744394618834,"54","Moraxellaceae"
"591",0.0358208955223881,"138","Flavobacteriaceae"
"592",0.0357142857142857,"51","Flavobacteriaceae"
"593",0.0354838709677419,"143","Moraxellaceae"
"594",0.0354609929078014,"167","Rhodobacteraceae"
"595",0.0354609929078014,"167","Flavobacteriaceae"
"596",0.0353982300884956,"59","Rhodobacteraceae"
"597",0.0353982300884956,"59","Moraxellaceae"
"598",0.0353982300884956,"59","Flavobacteriaceae"
"599",0.0349854227405248,"173","Flavobacteriaceae"
"600",0.0348837209302326,"57","Flavobacteriaceae"
"601",0.0348837209302326,"55","Vibrionaceae"
"602",0.0347826086956522,"100","Flavobacteriaceae"
"603",0.0347826086956522,"133","Bacteriovoracaceae"
"604",0.0347826086956522,"133","Pirellulaceae"
"605",0.0347826086956522,"133","Flavobacteriaceae"
"606",0.0346320346320346,"169","Moraxellaceae"
"607",0.0344827586206897,"65","Moraxellaceae"
"608",0.0344827586206897,"65","Flavobacteriaceae"
"609",0.0341880341880342,"85","Flavobacteriaceae"
"610",0.0341880341880342,"85","Vibrionaceae"
"611",0.0341880341880342,"168","Rhodobacteraceae"
"612",0.0341880341880342,"85","Flavobacteriaceae"
"613",0.0341880341880342,"85","Flavobacteriaceae"
"614",0.0341880341880342,"168","Flavobacteriaceae"
"615",0.0338983050847458,"81","Flavobacteriaceae"
"616",0.0336787564766839,"172","Moraxellaceae"
"617",0.0336700336700337,"142","Flavobacteriaceae"
"618",0.0335820895522388,"154","Moraxellaceae"
"619",0.033434650455927,"87","Flavobacteriaceae"
"620",0.0333333333333333,"206","Moraxellaceae"
"621",0.0333333333333333,"139","Rhodobacteraceae"
"622",0.033175355450237,"130","Rhodobacteraceae"
"623",0.0328947368421053,"176","Flavobacteriaceae"
"624",0.0328638497652582,"155","Rhodobacteraceae"
"625",0.0327868852459016,"105","Flavobacteriaceae"
"626",0.0327272727272727,"OPU 2","Flavobacteriaceae"
"627",0.0324675324675325,"149","Bacteriovoracaceae"
"628",0.0323886639676113,"64","Rhodobacteraceae"
"629",0.0323741007194245,"38","Flavobacteriaceae"
"630",0.0323741007194245,"38","Rhodobacteraceae"
"631",0.032258064516129,"144","Rhodobacteraceae"
"632",0.032258064516129,"84","Moraxellaceae"
"633",0.032258064516129,"84","Pirellulaceae"
"634",0.032258064516129,"143","Flavobacteriaceae"
"635",0.032258064516129,"84","Vibrionaceae"
"636",0.032258064516129,"143","Flavobacteriaceae"
"637",0.032258064516129,"84","Flavobacteriaceae"
"638",0.032258064516129,"117","Flavobacteriaceae"
"639",0.0321100917431193,"39","Flavobacteriaceae"
"640",0.032069970845481,"173","Rhodobacteraceae"
"641",0.032,"131","Rhodobacteraceae"
"642",0.0317460317460317,"51","Flavobacteriaceae"
"643",0.0316742081447964,"40","Flavobacteriaceae"
"644",0.0315789473684211,"205","Flavobacteriaceae"
"645",0.0315315315315315,"52","Rhodobacteraceae"
"646",0.031496062992126,"91","Pseudomonadaceae"
"647",0.031496062992126,"91","Flavobacteriaceae"
"648",0.031496062992126,"91","Flavobacteriaceae"
"649",0.031390134529148,"54","Flavobacteriaceae"
"650",0.031390134529148,"54","Flavobacteriaceae"
"651",0.03125,"208","Moraxellaceae"
"652",0.03125,"208","Flavobacteriaceae"
"653",0.03125,"128","Flavobacteriaceae"
"654",0.03125,"128","Flavobacteriaceae"
"655",0.0310880829015544,"172","Flavobacteriaceae"
"656",0.0310077519379845,"55","Vibrionaceae"
"657",0.0307692307692308,"204","Vibrionaceae"
"658",0.0307017543859649,"166","Rhodobacteraceae"
"659",0.0304709141274238,"162","Flavobacteriaceae"
"660",0.0304568527918782,"93","Vibrionaceae"
"661",0.0304568527918782,"93","Rhodobacteraceae"
"662",0.0304347826086957,"156","Flavobacteriaceae"
"663",0.0303030303030303,"142","Rhodobacteraceae"
"664",0.0303030303030303,"169","Rhodobacteraceae"
"665",0.0303030303030303,"169","Flavobacteriaceae"
"666",0.0301724137931034,"65","Flavobacteriaceae"
"667",0.0299145299145299,"170","Rhodobacteraceae"
"668",0.0299145299145299,"170","Vibrionaceae"
"669",0.0299145299145299,"168","Flavobacteriaceae"
"670",0.0299145299145299,"168","Vibrionaceae"
"671",0.0298507462686567,"154","Vibrionaceae"
"672",0.0298507462686567,"154","Rhodobacteraceae"
"673",0.0298507462686567,"138","Rhodobacteraceae"
"674",0.0296296296296296,"206","Flavobacteriaceae"
"675",0.0296052631578947,"176","Moraxellaceae"
"676",0.0294117647058824,"209","Flavobacteriaceae"
"677",0.0294117647058824,"209","Flavobacteriaceae"
"678",0.0291777188328912,"165","Sphingomonadaceae"
"679",0.0291777188328912,"165","Vibrionaceae"
"680",0.0291545189504373,"173","Moraxellaceae"
"681",0.0290909090909091,"OPU 2","Flavobacteriaceae"
"682",0.0290697674418605,"62","Rhodobacteraceae"
"683",0.0290322580645161,"143","Moraxellaceae"
"684",0.0287769784172662,"137","Moraxellaceae"
"685",0.0287769784172662,"137","Rhodobacteraceae"
"686",0.0287769784172662,"137","Flavobacteriaceae"
"687",0.0287769784172662,"137","Flavobacteriaceae"
"688",0.0287769784172662,"137","Rhodobacteraceae"
"689",0.0287206266318538,"210","Flavobacteriaceae"
"690",0.028436018957346,"130","Moraxellaceae"
"691",0.028436018957346,"130","Rhodobacteraceae"
"692",0.028436018957346,"130","Rhodobacteraceae"
"693",0.028436018957346,"130","Flavobacteriaceae"
"694",0.028436018957346,"130","Flavobacteriaceae"
"695",0.0283687943262411,"167","Rhodobacteraceae"
"696",0.0283687943262411,"167","Moraxellaceae"
"697",0.0283400809716599,"64","Rhodobacteraceae"
"698",0.0283400809716599,"64","Pseudomonadaceae"
"699",0.0283400809716599,"Cook's 1","Flavobacteriaceae"
"700",0.0283400809716599,"Cook's 1","Flavobacteriaceae"
"701",0.028169014084507,"155","Rhodobacteraceae"
"702",0.028169014084507,"155","Flavobacteriaceae"
"703",0.028,"131","Moraxellaceae"
"704",0.0277777777777778,"208","Pirellulaceae"
"705",0.0277008310249307,"162","Cryomorphaceae"
"706",0.0275229357798165,"39","Vibrionaceae"
"707",0.0275229357798165,"39","Rhodobacteraceae"
"708",0.027355623100304,"87","Flavobacteriaceae"
"709",0.0272727272727273,"139","Flavobacteriaceae"
"710",0.0271739130434783,"116","Bacteriovoracaceae"
"711",0.0271493212669683,"140","Bacteriovoracaceae"
"712",0.0271493212669683,"140","Flavobacteriaceae"
"713",0.027027027027027,"52","Pirellulaceae"
"714",0.0269360269360269,"142","Flavobacteriaceae"
"715",0.0269058295964126,"54","Rhodobacteraceae"
"716",0.0265486725663717,"59","Flavobacteriaceae"
"717",0.0265486725663717,"56","Bacteriovoracaceae"
"718",0.0265486725663717,"59","Flavobacteriaceae"
"719",0.0265486725663717,"59","Flavobacteriaceae"
"720",0.026525198938992,"165","Rhodobacteraceae"
"721",0.0263157894736842,"166","Rhodobacteraceae"
"722",0.0263157894736842,"205","Moraxellaceae"
"723",0.0263157894736842,"89","Vibrionaceae"
"724",0.0263157894736842,"166","Flavobacteriaceae"
"725",0.0263157894736842,"89","Rhodobacteraceae"
"726",0.0263157894736842,"166","Flavobacteriaceae"
"727",0.0262390670553936,"173","Sphingomonadaceae"
"728",0.0262390670553936,"173","Flavobacteriaceae"
"729",0.0260869565217391,"156","Rhodobacteraceae"
"730",0.0260869565217391,"133","Bacteriovoracaceae"
"731",0.0260869565217391,"156","Rhodobacteraceae"
"732",0.0260663507109005,"145","Moraxellaceae"
"733",0.025974025974026,"149","Moraxellaceae"
"734",0.0258620689655172,"65","Sphingomonadaceae"
"735",0.0258620689655172,"65","Pirellulaceae"
"736",0.0258064516129032,"143","Rhodobacteraceae"
"737",0.0258064516129032,"143","Rhodobacteraceae"
"738",0.0258064516129032,"143","Rhodobacteraceae"
"739",0.0258064516129032,"143","Flavobacteriaceae"
"740",0.0258064516129032,"144","Flavobacteriaceae"
"741",0.0258064516129032,"143","Flavobacteriaceae"
"742",0.0257731958762887,"201","Flavobacteriaceae"
"743",0.0256410256410256,"168","Rhodobacteraceae"
"744",0.0256410256410256,"170","Rhodobacteraceae"
"745",0.0256410256410256,"85","Rhodobacteraceae"
"746",0.0256410256410256,"85","Moraxellaceae"
"747",0.0256410256410256,"170","Rhodobacteraceae"
"748",0.0256410256410256,"170","Flavobacteriaceae"
"749",0.0256410256410256,"85","Flavobacteriaceae"
"750",0.0256410256410256,"85","Bacteriovoracaceae"
"751",0.0256410256410256,"170","Rhodobacteraceae"
"752",0.0256410256410256,"85","Vibrionaceae"
"753",0.0256410256410256,"90","Flavobacteriaceae"
"754",0.0253807106598985,"93","Vibrionaceae"
"755",0.0253807106598985,"93","Rhodobacteraceae"
"756",0.025,"128","Rhodobacteraceae"
"757",0.025,"128","Vibrionaceae"
"758",0.025,"128","Flavobacteriaceae"
"759",0.0249307479224377,"162","Flavobacteriaceae"
"760",0.0249307479224377,"162","Flavobacteriaceae"
"761",0.0249307479224377,"162","Flavobacteriaceae"
"762",0.024896265560166,"53","Rhodobacteraceae"
"763",0.024896265560166,"53","Flavobacteriaceae"
"764",0.024822695035461,"167","Rhodobacteraceae"
"765",0.0243055555555556,"208","Flavobacteriaceae"
"766",0.0242424242424242,"139","Rhodobacteraceae"
"767",0.0241935483870968,"84","Vibrionaceae"
"768",0.0241935483870968,"84","Puniceicoccaceae"
"769",0.0241935483870968,"84","Rhodobacteraceae"
"770",0.0241935483870968,"84","Vibrionaceae"
"771",0.0241935483870968,"84","Flavobacteriaceae"
"772",0.0241935483870968,"84","Cryomorphaceae"
"773",0.0241935483870968,"84","Rhodobacteraceae"
"774",0.0241935483870968,"84","Piscirickettsiaceae"
"775",0.024,"131","Pirellulaceae"
"776",0.0238805970149254,"138","Rhodobacteraceae"
"777",0.0238095238095238,"51","Rhodobacteraceae"
"778",0.023696682464455,"130","Flavobacteriaceae"
"779",0.0236220472440945,"91","Moraxellaceae"
"780",0.0236220472440945,"91","Colwelliaceae"
"781",0.0236220472440945,"91","Flavobacteriaceae"
"782",0.0236220472440945,"91","Bacteriovoracaceae"
"783",0.0236220472440945,"91","Flavobacteriaceae"
"784",0.0235849056603774,"153","Sphingomonadaceae"
"785",0.0235690235690236,"142","Bacteriovoracaceae"
"786",0.0235690235690236,"142","Flavobacteriaceae"
"787",0.0235294117647059,"175","Flavobacteriaceae"
"788",0.0232558139534884,"62","Rhodobacteraceae"
"789",0.0232558139534884,"57","Moraxellaceae"
"790",0.0232558139534884,"57","Flavobacteriaceae"
"791",0.0230769230769231,"160","Rhodobacteraceae"
"792",0.0229885057471264,"83","Bacteriovoracaceae"
"793",0.0229885057471264,"163","Vibrionaceae"
"794",0.0229885057471264,"83","Cryomorphaceae"
"795",0.0229885057471264,"163","Cryomorphaceae"
"796",0.0229357798165138,"39","Moraxellaceae"
"797",0.0226244343891403,"40","Flavobacteriaceae"
"798",0.0226244343891403,"40","Moraxellaceae"
"799",0.0226244343891403,"40","Flavobacteriaceae"
"800",0.0225806451612903,"143","Flavobacteriaceae"
"801",0.0225563909774436,"89","Flavobacteriaceae"
"802",0.0225225225225225,"126","Moraxellaceae"
"803",0.0225225225225225,"52","Moraxellaceae"
"804",0.0224215246636771,"54","Vibrionaceae"
"805",0.0222222222222222,"206","Rhodobacteraceae"
"806",0.0222222222222222,"206","Cryomorphaceae"
"807",0.0222222222222222,"206","Flavobacteriaceae"
"808",0.0221606648199446,"162","Vibrionaceae"
"809",0.0220588235294118,"209","Flavobacteriaceae"
"810",0.0220588235294118,"209","Flavobacteriaceae"
"811",0.0220588235294118,"209","Flavobacteriaceae"
"812",0.0220588235294118,"209","Cryomorphaceae"
"813",0.0219298245614035,"166","Flavobacteriaceae"
"814",0.0219298245614035,"166","Flavobacteriaceae"
"815",0.0218579234972678,"147","Rhodobacteraceae"
"816",0.0217391304347826,"156","Vibrionaceae"
"817",0.0217391304347826,"156","Flavobacteriaceae"
"818",0.0216450216450216,"169","Rhodobacteraceae"
"819",0.0215827338129496,"38","Moraxellaceae"
"820",0.0215827338129496,"137","Sphingomonadaceae"
"821",0.0215827338129496,"137","Flavobacteriaceae"
"822",0.0215827338129496,"137","Flavobacteriaceae"
"823",0.021505376344086,"117","Flavobacteriaceae"
"824",0.0213675213675214,"168","Flavobacteriaceae"
"825",0.0213675213675214,"168","Rhodobacteraceae"
"826",0.0212765957446809,"87","Rhodobacteraceae"
"827",0.0212765957446809,"180","Flavobacteriaceae"
"828",0.0212765957446809,"167","Flavobacteriaceae"
"829",0.0210280373831776,"69","Moraxellaceae"
"830",0.0208955223880597,"138","Rhodobacteraceae"
"831",0.0208955223880597,"138","Vibrionaceae"
"832",0.02088772845953,"210","Rhodobacteraceae"
"833",0.0208333333333333,"208","Flavobacteriaceae"
"834",0.020746887966805,"53","Flavobacteriaceae"
"835",0.020746887966805,"53","Vibrionaceae"
"836",0.020746887966805,"53","Vibrionaceae"
"837",0.0207253886010363,"172","Flavobacteriaceae"
"838",0.0207253886010363,"172","Rhodobacteraceae"
"839",0.0207253886010363,"172","Rhodobacteraceae"
"840",0.0206185567010309,"201","Flavobacteriaceae"
"841",0.0206185567010309,"201","Moraxellaceae"
"842",0.0206185567010309,"201","Rhodobacteraceae"
"843",0.0206185567010309,"201","Flavobacteriaceae"
"844",0.0203045685279188,"93","Rhodobacteraceae"
"845",0.0203045685279188,"93","Bacteriovoracaceae"
"846",0.0203045685279188,"93","Bacteriovoracaceae"
"847",0.0203045685279188,"93","Sphingomonadaceae"
"848",0.0203045685279188,"93","Rhodobacteraceae"
"849",0.0203045685279188,"93","Flavobacteriaceae"
"850",0.0203045685279188,"93","Vibrionaceae"
"851",0.0202429149797571,"64","Sphingomonadaceae"
"852",0.0202429149797571,"Cook's 1","Flavobacteriaceae"
"853",0.0202429149797571,"64","Rhodobacteraceae"
"854",0.0202429149797571,"64","Pirellulaceae"
"855",0.0202429149797571,"64","Bacteriovoracaceae"
"856",0.0201465201465201,"90","Rhodobacteraceae"
"857",0.0198412698412698,"51","Rhodobacteraceae"
"858",0.0198412698412698,"51","Moraxellaceae"
"859",0.0198412698412698,"51","Flavobacteriaceae"
"860",0.0197802197802198,"204","Moraxellaceae"
"861",0.0193905817174515,"162","Rhodobacteraceae"
"862",0.0193548387096774,"144","Vibrionaceae"
"863",0.0193548387096774,"143","Rhodobacteraceae"
"864",0.0193548387096774,"144","Vibrionaceae"
"865",0.0193548387096774,"143","Rhodobacteraceae"
"866",0.0193548387096774,"143","Bacteriovoracaceae"
"867",0.0193050193050193,"157","Colwelliaceae"
"868",0.0193050193050193,"157","Flavobacteriaceae"
"869",0.018957345971564,"130","Moraxellaceae"
"870",0.018957345971564,"145","Bacteriovoracaceae"
"871",0.018957345971564,"145","Moraxellaceae"
"872",0.018957345971564,"130","Vibrionaceae"
"873",0.018796992481203,"89","Moraxellaceae"
"874",0.01875,"128","Flavobacteriaceae"
"875",0.01875,"128","Flavobacteriaceae"
"876",0.0186915887850467,"69","Pseudomonadaceae"
"877",0.0186567164179104,"154","Pirellulaceae"
"878",0.0185676392572944,"165","Rhodobacteraceae"
"879",0.0185676392572944,"165","Flavobacteriaceae"
"880",0.0185185185185185,"206","Rhodobacteraceae"
"881",0.0185185185185185,"206","Rhodobacteraceae"
"882",0.0185185185185185,"206","Vibrionaceae"
"883",0.0185185185185185,"206","Flavobacteriaceae"
"884",0.018348623853211,"39","Flavobacteriaceae"
"885",0.0182767624020888,"210","Flavobacteriaceae"
"886",0.0182370820668693,"87","Flavobacteriaceae"
"887",0.0182370820668693,"87","Rhodobacteraceae"
"888",0.0181818181818182,"139","Vibrionaceae"
"889",0.0181818181818182,"OPU 2","Flavobacteriaceae"
"890",0.0181818181818182,"41","Flavobacteriaceae"
"891",0.0181818181818182,"139","Flavobacteriaceae"
"892",0.0181347150259067,"172","Rhodobacteraceae"
"893",0.0180995475113122,"40","Vibrionaceae"
"894",0.0180995475113122,"140","Pirellulaceae"
"895",0.0180995475113122,"40","Vibrionaceae"
"896",0.018018018018018,"52","Rhodobacteraceae"
"897",0.018018018018018,"52","Rhodobacteraceae"
"898",0.018018018018018,"52","Flavobacteriaceae"
"899",0.0179856115107914,"38","Rhodobacteraceae"
"900",0.0179856115107914,"38","Flavobacteriaceae"
"901",0.0179372197309417,"54","Pseudomonadaceae"
"902",0.0179372197309417,"54","Flavobacteriaceae"
"903",0.0178571428571429,"43","Streptococcaceae"
"904",0.0178571428571429,"43","Piscirickettsiaceae"
"905",0.0178571428571429,"43","Pirellulaceae"
"906",0.0178571428571429,"43","Cryomorphaceae"
"907",0.0177304964539007,"167","Sphingomonadaceae"
"908",0.0177304964539007,"167","Vibrionaceae"
"909",0.0177304964539007,"167","Flavobacteriaceae"
"910",0.0176991150442478,"56","Cryomorphaceae"
"911",0.0176991150442478,"59","Pirellulaceae"
"912",0.0175438596491228,"166","Moraxellaceae"
"913",0.0173913043478261,"133","Bacteriovoracaceae"
"914",0.0173913043478261,"133","Moraxellaceae"
"915",0.0173913043478261,"133","Colwelliaceae"
"916",0.0173913043478261,"156","Flavobacteriaceae"
"917",0.0173611111111111,"208","Flavobacteriaceae"
"918",0.0173611111111111,"208","Flavobacteriaceae"
"919",0.0173611111111111,"208","Pirellulaceae"
"920",0.0173160173160173,"169","Rhodobacteraceae"
"921",0.0173160173160173,"169","Sphingomonadaceae"
"922",0.0173160173160173,"169","Rhodobacteraceae"
"923",0.0173160173160173,"169","Vibrionaceae"
"924",0.0172413793103448,"65","Pseudomonadaceae"
"925",0.0170940170940171,"85","Puniceicoccaceae"
"926",0.0170940170940171,"85","Moraxellaceae"
"927",0.0170940170940171,"170","Moraxellaceae"
"928",0.0170940170940171,"85","Flavobacteriaceae"
"929",0.0170940170940171,"85","Flavobacteriaceae"
"930",0.0170940170940171,"168","Flavobacteriaceae"
"931",0.0170940170940171,"170","Rhodobacteraceae"
"932",0.0170940170940171,"168","Flavobacteriaceae"
"933",0.0170940170940171,"168","Flavobacteriaceae"
