"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"a78cb9ef28f867984735a5e4f3d56583","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"98f172a060790ffe963af39e03c4d02f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9314bb73a087ffd0bbd50575d4bbd43a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9a8ea1654e1519ecd1658cb1d4fc246b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"649756fbabd84466b84fbde69dd4ac70","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"20c312bddac22a1770a74005869d110c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"76d30bfecfa8e59ca404f16ab6a741c3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a47727d10c5ffab4af69fd89730b285e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"13dc6a93db07285e4830a40e8821e0e9","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"52a42f84919d3e12bb8a262ede0260cd","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b675f769d7143b4fb2ab39df06e5cf65","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6d41a2f862bc95541b2258bf555e9db6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4625791a561e20eb94761c4e6d624b97","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"3a6f111f510baf007740ef37cb8c1990","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"59993ebdfb4f6fd4b7ab6cc6deca1aec","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"985ea77e838d8524df392924dd29c0d5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4f072bb9bc41f7d2a0caf29630eda796","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"479f7a9c7ec31123b4a1a2c7735cc09e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ab4dff8d81f4141e1538b183e196c8ca","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"55643d5fa7a216252a3ae8ecd6a92936","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"10e66f7ae7de72ad79948870ea0368e5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"cc46c9471cddf4bfc7eed7b04d3d9170","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"28f358a8589980365356b66376aab510","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"5b7e8b080114472ccbc484f56d8c2be1","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"59ac118ae75e28af4bb356fa98b1f89c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e85cd3d38a248e8b6fd8c34b4a116e1a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4e99b3dc032c4572bf2b163a78343564","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d25d8a4a7ed75eb351121440988bbc1f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"954ebacf428ed685a11d6dfcc90687a5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0015bd8f49ab49b9dd07924a2636d35d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"dceb8094fea1f818cc9085aaee3f3f47","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6c9c09f85eaab4ff1cde8b934c998787","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6bf3be859793b3b81fba8c618b351766","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b35293fad696ff10678545f096fe3316","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"c7f4d695a50adb1eb6c11435c2d52ef4","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"5ef4618bf65d8258516404cf48bdb680","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f23603dde1b49140721601cc7bc27546","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9bcfa20a0f7ad78dccc319f2b333c453","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f884463c2f61e3ff2c0dcedb5674b378","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f7cb14582c027d7c8ffd15804b7c832f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9abe2a29ba0e47da936c07ef30d20fbb","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ae920d47a17ead3bf4164743a00d3f48","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e24ec340d06db5e38063afffbc8a48b8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"54831f2067732459780afbf949aad519","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"24b01bfff2171afebff26843dd73713d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9c7ba4e57aa4674d957fae0eb292ec58","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"618f4d74c96884d49f42eca720918fce","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"70a842791932cb25a2307978c91492dc","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9dd92e714e618445bfe6d95e15f66c20","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e1ba51883718011522b69d369eeb47c8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"43fe337123c8f4508624c2f2ef4fdde3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0b969a75ccc2c6a644dfd675a832ae56","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"48b7e82506f3afe675991dfe7141b850","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"94e42a8496052f08ae0caa01f084a666","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e6d3df23f1eb43bb818467cd7e130a6c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"5318999f613de15dfca9d0e5ed4c6f5c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"10ae90cd44b5b5c1f023506c854b42ab","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"64f38c5b81afa59e2d2f1485f8cfa956","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"fd12dac498a043ac2aacf40bcdb946ed","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"14bea88f0d1c21b25f9fe7f10de8985c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"59fbab1862c316809de2a17a4302315e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a911e8041dfe40857137c13cef2348a6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9bc1b758b36a451d2af2f541e45c32a6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"82bd034674e1b00df8393901cb5f6f74","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f1ca1f75b26ad3f9f574c8073e93b349","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"2778b825baba2e2774f68fa73a2d069d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"086b4b92fefa5bf4892f299c6a578a20","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"df307972d7f2c22d455c98605d9681c5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"3d6449e052c54fea45098ad79de18ec4","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"1f114b42da69fdfa8e1465670d111760","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0042845c49693f9ef8f7a2f6ab8e1ebd","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0669aff69874e3ec08d15b6bd28ea960","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"156cd2f54a229e2c739465f3623e3b86","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"2294a3ee5d2574a839d6173ef20bda80","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"64d1441bce9fa411510177f8d25a0f57","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"144efb13fe3d997d01c51a44fcbd5c31","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"cc2c54696fe1b7c28ad6bfe94b8c03d2","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"75b3898f02f8c177c1ad5e05c50944b7","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ebcf40df1122d0bff5171cb8088d7470","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"808eeb178c464c15d8245d913d2b8ba4","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d41e58fbe5a20c0849142727bfafb64f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"2800054363b446a97e0c390493021af2","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ddbb1a4879fd54ff27dd79f2f0732a6a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"8b72a0bc3ce0e0c9248ce5da298f0405","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"44f5a5b1f999eab588880b44a61c6b96","Bacteria",NA,NA,NA,NA,NA,NA
"66bc2aa5eca36fdb10c80141884be8e7","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"dab5ae8b1424321ad12f5b6c94f3d4e3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"87de94e0bddac2efec4e5d5f2c5cd538","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"011431e4c45cb54b0d2c0169e23a77b2","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"96b877e299623a6b5f6a1893574a7c7c","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6ed6b8a644573e52abb1994bd7e1c8bd","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"7c78cf71c2f3f017aba3fd9d6ac54b6f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"58d2b9e56a3f017e7e71b5efd0ccb580","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"46f43659cb25cd8adae388d4b880a2cb","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f0ca3939b2857b27dae03058f0eea944","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"18f886955051385a09a1a7820e5411f3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f1b53b97ac216d7b400ea40c7295ed08","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4ec062b4cb54c93b964eda5768b80b85","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"5ad904d0c141bf48fea16c0274c3b00e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"aa4a43559c51e1c2708b4199f87252ec","Bacteria",NA,NA,NA,NA,NA,NA
"5e43434088c3f34c96b42ec04fbefe60","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"5f80958b87b36558ac9cc412d8954088","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4cd5a32c71c8be407fbcd9bd1190eecc","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9cd5b28a551e6999b8d0e768dfe81070","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"8292faa32b1b7b46a51670d7d9e781d8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a3f7ea4b96f48ff0fc15e4f0384c7a33","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ee84cb855653931246d10cbc9e614653","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"638c5a1f8e6e609b12a771bfb6b076ae","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"697b5cd3bc912f4a83b2b7ff07fc3f9e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"dbc5dad06e803b1b94c1303f1757e0ba","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6909ff3d33570f6fd6451b02d0aeb407","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"114b9c0c66963832f10287b3bde60a27","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"990e91d1c90c88c5b68dbb39bc97292a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"48162a29423dc8fa5f35bb33c96e2014","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6155bd237e2c3ce2644945a0a934abd5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"03e7ac7b8fa8b6da7becde25cfe326b1","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"283901d8b974b28d8452afce79d7aada","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"6d55966c88206d6bd104c287c111c979","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f2d244a898561b026417fb0e7e30919a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"fbf315d5741d162cc45258695baee31b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"027198f7bc6c65b32730fc3b7c1ca806","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4332832dc18621f9a557bc9dd88c8056","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e82e0989dedcc8dd93dc3b74ea883647","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4d8c5b33e2dca3361077942b4bd723e0","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"661231d6edd78de2131aa0f12c120af6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"1c4d3ae5a25cfc8aec0fc3f97f947b83","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"fdb75b1f9de71d87f015a415186c2ce7","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"671bb41cf8b7804d1b2b76d806f2ec0b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"86b4fba891d53c5d4dba0f367d5223b2","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ee27249dd626d065593e01c480b357f4","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b85d474b70409fed55ae31902a96b0e5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"95ae9fad1a0219a62c91cdec5b44358b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b2172c088272cdeada47ffda0c04337d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"2c818eb6537f318a3e0f84786695495b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f463c745a77b758ced45bc182f6a4c31","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"cf81126ef297eb01b311f2baa27d8a28","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a54237ced4bfbf7b4401c641e054b245","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e3b4315693017b667631583030638f09","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"574d378139d5cbe826c399d38992af84","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"c2112ab96a76878f79125affa6d92bcb","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ca806921d52ca93a03ad36522fa3dac6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"88b519e391ad5eb8b2952d934c4b1582","Bacteria",NA,NA,NA,NA,NA,NA
"03d0b1260351c121e20a728477c47854","Bacteria",NA,NA,NA,NA,NA,NA
"c29ec7b639a5454de68aacac11862d94","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"fb3120ac02aeea0e18a3d371050bee53","Bacteria",NA,NA,NA,NA,NA,NA
"8af80c26d375bb98e02a60ce5c62f8e2","Bacteria",NA,NA,NA,NA,NA,NA
"f7cc3a6cb42ab2805822af6238e9ee17","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f7144d86233d2033f8f855c2e074a732","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"50070b71961d70c328d1b6fadd085d88","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"10bf12795debc470fd032f8347395fd6","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"fe749c82816f9d78685906898f1dad54","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0476c91bd0880ccc6720d7c44345fc50","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d8fffc64665f0eb2deeed2a3baa1127d","Bacteria",NA,NA,NA,NA,NA,NA
"c2eda24a35d3b4760a96302edb518031","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e7beda13d51aca60a5cd8a7bb1b0b2ac","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ca7a03e83b8c564236463a3b0d07bed5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"742d1029ddd6b8da9e49da981af99287","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ccdbe336a8bd116f474b533e4cbc2ca0","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"3542b94f623b67a7ea2f5f9529de09f5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"50f838c1f8b26ce826ca421155ab5690","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"60d4718e0c48188adfc0310a7acee1ee","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"11d13a64b6014a7378dea26f7dbc3f6a","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"431488557111a569bcbdc71f89fbde21","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"9dd277ff50218ab0807d2560e20c88ab","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"31eabcbd8731aaa8b0ef3683f0239b77","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"366e0c3a55883665e0a1bc4870805ef8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"78c032283a881cf77f87b60656892022","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b2ab1dd27edec9c630d6e7a0ab2c4d3b","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"966a888a3a8e6a8164548b50ee69488f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0cd26e9fecd9379b1ebdaf64ea4e8ae8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"2d70ef8f56a0a122ff79546806fb17a1","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d8709229353d820348caa3db5060e0b8","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"57fb0c0e1940c23c48eb8b03aac4f4a0","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"0c9778c1c2169a969d8ecbd1b95af570","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4f885976531bff925c88edf5f4eeecdd","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"575936f8024e7ae030313120c9f1663d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a08bf910982d91461765e30baaa1c8ca","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"cc5acb775cc487853ad008619f14acae","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"3b9b7b05085d61daf4683420809ba4cf","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f090219ddd0d56176ceb0d43832e09c2","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"255996c880207bf5f79938e86803007e","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"82cf3eb12a869ace54784313d35fa4ed","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"88880afe455cfa97d7881a6072de486f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"22c640d78c27f7d7f631e871fcc6cefe","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"f5fc68731116ebd5e0e937691df5188d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"a126d265eef20cd174c1912b483ca780","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"227a291fd207d260ae4c743f46b90011","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"b2b631bda638d57991b4b85949dd97e3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e8dc8cc2438a19a22968e892cc367df3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"e979da57cae03e24f19eba0eae80f758","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"8b521814681c05a6e47df226b15b4b49","Bacteria",NA,NA,NA,NA,NA,NA
"a72b08bd66d53384ba58b223be8ef01f","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d416e112f231499c4da52b97b6ecd9b5","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"45248d6a3a41346c51f2b1ed4f7f38c3","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"eceeb88fae1b023da4f457a24ca18e27","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"8ee3f9083cd726e7883c6250bcb8bd2b","Bacteria",NA,NA,NA,NA,NA,NA
"4544f8bb222048c05d6353c6a1a7ee7f","Bacteria",NA,NA,NA,NA,NA,NA
"be5aee266614076804c67e3aca54ae5b","Bacteria",NA,NA,NA,NA,NA,NA
"f0a626e4c005304c56894a9839099086","Bacteria",NA,NA,NA,NA,NA,NA
"0e9c56c06e9b2cbf95c45970ce0f9094","Bacteria",NA,NA,NA,NA,NA,NA
"1c224634f220d3a74e9a6283d7f3e5d3","Bacteria",NA,NA,NA,NA,NA,NA
"91418dc373a8acdec19e28a79bc0aa19","Bacteria",NA,NA,NA,NA,NA,NA
"37766c9a6646b2575ab546bbeb7ae9e3","Bacteria",NA,NA,NA,NA,NA,NA
"56d5b8422d52131178f8ef0e20475186","Bacteria",NA,NA,NA,NA,NA,NA
"ff235b4ef0680f7742ef397dca3f9e16","Bacteria",NA,NA,NA,NA,NA,NA
"f02cd7de70087e3899a87caa1200d18b","Bacteria",NA,NA,NA,NA,NA,NA
"d43804b0f2369cd19f270e5ddf67ce63","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"312538ca6da13fced5d45fe8eed90d13","Bacteria",NA,NA,NA,NA,NA,NA
"429c734f9381a70a0529aaf7f5b68f42","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"4701d3d422318406ec5b3fd57373dd24","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"cb9cad47ff6c70be1513ca0116a48f25","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"d54b8fd5a74972ec15e862679fc7596d","Bacteria","OP3","PBS-25",NA,NA,NA,NA
"ef8421eec89cc4a403fdf2064d8b0173","Bacteria",NA,NA,NA,NA,NA,NA
"623d834748affcade86267ba910e322b","Bacteria",NA,NA,NA,NA,NA,NA
"6872e0c3e156801921c155fdbb2b0615","Bacteria",NA,NA,NA,NA,NA,NA
"48c39858cd48ccd407df4fe7fcbe644a","Bacteria",NA,NA,NA,NA,NA,NA
"f7d7563354b9923c735a3acc36a0c10f","Bacteria",NA,NA,NA,NA,NA,NA
"e6df2a753a8349f30a2adba944cc06d7","Bacteria",NA,NA,NA,NA,NA,NA
"8b1d3d87c6921324a106f5a313b3bb1f","Bacteria",NA,NA,NA,NA,NA,NA
"8951e64a7bb6f2584956e08b7c5da716","Bacteria","OP3","koll11",NA,NA,NA,NA
"dca06b89f0e8c15ee7439227c25c505c","Bacteria",NA,NA,NA,NA,NA,NA
"e6b43fc83fe089c3a1f223100270e8db","Bacteria",NA,NA,NA,NA,NA,NA
"1d584cc0ae6db72d615fc20b4a1d6ed0","Bacteria",NA,NA,NA,NA,NA,NA
"4f593a2769ca55b366aab58927e3e7a9","Bacteria",NA,NA,NA,NA,NA,NA
"5a777dd6073ca16f3b2be987f335909b","Bacteria",NA,NA,NA,NA,NA,NA
"68b07a861f65e2edd66c61bd347ca6ee","Bacteria",NA,NA,NA,NA,NA,NA
"6a7d84000dd2f265507880ed6fb5230f","Bacteria",NA,NA,NA,NA,NA,NA
"5d498f48c1337beddb674592baf3c638","Bacteria",NA,NA,NA,NA,NA,NA
"efc52802c8f9c9057e97833cb40781c5","Bacteria","OP3",NA,NA,NA,NA,NA
"d992956cc3297759149ce565c3a3398b","Bacteria","OP3",NA,NA,NA,NA,NA
"48236cc878c2c2618e5a84b1c6e0ed68","Bacteria","OP3",NA,NA,NA,NA,NA
"32bca346e7c447258501a1a189f47111","Bacteria","OP3",NA,NA,NA,NA,NA
"806d6b17af8ae740cb037069b6ed568e","Bacteria","OP3",NA,NA,NA,NA,NA
"2fe7e624718db300c9a51ed1a468173d","Bacteria","OP3",NA,NA,NA,NA,NA
"b9f6fe424459d49fca64752b5304c9e7","Bacteria",NA,NA,NA,NA,NA,NA
"0197d70f206df45a0b3f1c88e4a07293","Bacteria","OP3",NA,NA,NA,NA,NA
"c00179174a9a62b5bd22c14143d35368","Bacteria",NA,NA,NA,NA,NA,NA
"dd8a8c87579290002edf22d6e2015161","Bacteria",NA,NA,NA,NA,NA,NA
"35060145a292335934534da9e36d79f3","Bacteria","OP3","koll11",NA,NA,NA,NA
"09056ad1c6a959226d7e52025fb78a20","Bacteria","OP3","koll11",NA,NA,NA,NA
"7c672926ac97f3c56eaae4ca4d9a947e","Bacteria","OP3","koll11",NA,NA,NA,NA
"84446bb2ae8fcb35e7c5e9817fe6ef7d","Bacteria",NA,NA,NA,NA,NA,NA
"8901870d9139d7bea7d21d1875a209b5","Bacteria",NA,NA,NA,NA,NA,NA
"a43692adbbd63913a2570d74107868ca","Bacteria","OP3","koll11",NA,NA,NA,NA
"dc77bf3791abca31fe53ec897e7237d0","Bacteria","OP3","koll11",NA,NA,NA,NA
"85725cee79e836f3316cf8abebf45e3d","Bacteria","OP3","koll11",NA,NA,NA,NA
"361169c0b5fac7b7ca2fce90b9181a90","Bacteria","OP3","koll11",NA,NA,NA,NA
"df1e206aac6375586a622bd15cc4b6c7","Bacteria","OP3","koll11",NA,NA,NA,NA
"3eadc58590795ab5e6eaa3a75f9c9724","Bacteria","OP3","koll11",NA,NA,NA,NA
"f149af912d3fc98f92d3a79d3cdae3bf","Bacteria","OP3","koll11",NA,NA,NA,NA
"901b1c190a1d2fbb8a0d63f8c656a993","Bacteria","OP3","koll11",NA,NA,NA,NA
"315acc166dd19c4931baf0913e4060d8","Bacteria","OP3","koll11",NA,NA,NA,NA
"1579195e9c0fe5feebc01f7360449d1e","Bacteria",NA,NA,NA,NA,NA,NA
"c24af3679a6dada4b087a7267d3b1fcc","Bacteria","OP3","koll11",NA,NA,NA,NA
"e0cce1e1cc806cde63b4fd640fd9a2eb","Bacteria",NA,NA,NA,NA,NA,NA
"7fafd1147475da0ece733d71f581bcbb","Bacteria","OP3","koll11",NA,NA,NA,NA
"6a1ce0c9b40725c3a54a40ed3717218a","Bacteria","OP3","koll11",NA,NA,NA,NA
"52ba21ded024470d21f8e3931148bcd0","Bacteria",NA,NA,NA,NA,NA,NA
"c0e20d0d376bdeec3fa45e98f5a2c396","Bacteria",NA,NA,NA,NA,NA,NA
"490539581155b07a5a832ce0ac580020","Bacteria","OP3","koll11",NA,NA,NA,NA
"9be962a87d092594411aa8d051cbe735","Bacteria","OP3","koll11",NA,NA,NA,NA
"d0a3556915c06597bd820eabe7b9e4c1","Bacteria","OP3","koll11",NA,NA,NA,NA
"4855b32ac187cbac72a4b64d3dbdfef5","Bacteria","OP3","koll11",NA,NA,NA,NA
"5aaff1b34a36dcb385fad3de3d778f45","Bacteria","OP3","koll11",NA,NA,NA,NA
"35f080115dc367b6cecd3c6cc01ae3d2","Bacteria","OP3","koll11",NA,NA,NA,NA
"cef4a9a4816a25af899edd36a8cf8a63","Bacteria","OP3","koll11",NA,NA,NA,NA
"a4f40ccc2265d7c6e3317e7ab138618f","Bacteria","OP3","koll11",NA,NA,NA,NA
"0215345f408a8942453e498056c044f5","Bacteria","OP3","koll11",NA,NA,NA,NA
"bbcb5cd57dd832260a64dfd9377f17cf","Bacteria","OP3","koll11",NA,NA,NA,NA
"e8bf52bd01b079b854f225bf743d32da","Bacteria","OP3","koll11",NA,NA,NA,NA
"04e23748a398c27742377151ba6015dc","Bacteria","OP3","koll11",NA,NA,NA,NA
"a541bac6fafefb0e41af75eef2b96edc","Bacteria","OP3","koll11",NA,NA,NA,NA
"17fe8967859509c8715a5265c45e663d","Bacteria","OP3","koll11",NA,NA,NA,NA
"6cbb59b8d79396e11079a0a190638015","Bacteria","OP3","koll11",NA,NA,NA,NA
"475fa0469bcd2b2aced405e9130cb2b8","Bacteria",NA,NA,NA,NA,NA,NA
"ffea2d15cf4ff037d7a551a728abdb4c","Bacteria","OP3","koll11",NA,NA,NA,NA
"2b0ddf215a23dfb2d24c48b8a131f551","Bacteria","OP3","koll11",NA,NA,NA,NA
"a4748bbcc2b66c24b9a13aa64d2d6468","Bacteria","OP3","koll11",NA,NA,NA,NA
"f40be9796c42ebd4c38347343af510ce","Bacteria","OP3","koll11",NA,NA,NA,NA
